,1,2,3
1,0.963,6.546,16.436
2,0.696,7.564,16.425
3,1.050,7.470,16.339
4,16.660,18.128,8.752
5,20.039,18.423,19.327
6,19.627,18.080,18.229
7,17.172,21.479,20.511
8,1.058,7.779,15.021
9,1.574,20.441,15.517
10,13.753,12.629,13.487
11,8.684,12.138,11.103
12,13.961,13.319,13.293
13,9.978,8.869,18.234
14,1.784,7.022,16.211
15,0.909,6.858,15.674
