,1,2,3
1,10.298,9.273,16.500
2,21.062,17.920,19.319
3,16.491,16.301,19.020
4,12.516,16.168,12.807
5,9.517,8.956,11.012
6,5.593,4.236,16.398
7,5.832,3.809,17.523
8,20.627,21.953,13.137
9,7.361,4.984,16.526
10,11.260,12.766,15.127
11,3.429,6.516,15.143
12,17.392,20.047,18.295
13,9.968,11.763,19.308
14,14.759,14.190,16.863
15,5.281,4.983,16.667
