,1,2,3
1,16.139,18.533,0.918
2,16.513,18.080,1.509
3,15.183,19.869,6.559
4,9.868,13.791,7.881
5,16.359,18.831,1.476
6,14.953,17.086,1.778
7,16.872,18.282,1.609
8,15.083,17.151,0.665
9,15.759,17.663,0.881
10,15.967,18.377,0.583
11,12.082,10.815,12.200
12,16.729,17.735,1.942
13,15.312,18.368,1.980
14,15.934,18.207,1.109
15,14.639,12.021,13.725
