,1,2,3
1,17.170,19.654,3.900
2,15.454,19.430,14.228
3,16.189,16.094,12.571
4,19.040,18.251,18.736
5,8.413,7.810,15.273
6,10.737,9.837,15.950
7,8.863,6.321,17.528
8,2.301,4.469,17.008
9,19.587,24.154,17.848
10,13.657,15.447,15.907
11,5.611,6.515,17.422
12,16.278,18.779,3.653
13,6.340,4.394,18.271
14,7.108,6.669,16.001
15,18.800,21.047,17.108
