,1,2,3
1,15.654,18.902,1.021
2,15.906,18.608,1.699
3,15.587,18.432,1.216
4,15.786,18.438,0.926
5,15.484,18.507,1.245
6,15.578,18.492,1.178
7,16.075,18.476,0.750
8,15.824,18.609,1.247
9,15.677,18.537,1.743
10,15.627,18.498,0.855
11,15.598,18.684,1.582
12,11.770,12.539,12.195
13,15.751,18.217,1.190
14,15.766,18.577,1.191
15,15.604,18.610,2.128
