,1,2,3
1,11.388,11.780,10.266
2,7.186,8.692,16.886
3,7.573,12.555,12.724
4,5.865,3.929,16.974
5,10.769,14.408,10.279
6,24.402,18.222,15.823
7,16.933,12.963,16.708
8,16.434,17.657,12.132
9,7.447,9.017,16.269
10,11.643,17.121,17.995
11,18.276,18.438,16.247
12,11.111,11.627,9.697
13,3.840,11.686,16.711
14,6.079,3.312,15.522
15,6.898,9.268,15.234
