,1,2,3
1,15.827,18.497,3.290
2,14.774,18.245,7.116
3,12.030,12.474,18.270
4,19.023,19.851,10.998
5,1.125,6.578,16.206
6,0.861,6.199,15.808
7,17.567,22.538,20.980
8,10.337,11.783,20.110
9,1.057,7.719,14.762
10,0.730,7.617,15.780
11,1.655,7.620,15.881
12,15.659,18.584,4.414
13,0.965,7.829,15.322
14,0.695,6.953,16.097
15,1.109,6.960,15.786
