,1,2,3
1,6.984,11.399,14.225
2,19.143,17.473,18.894
3,5.222,6.602,16.868
4,5.125,8.346,16.266
5,7.315,8.099,15.896
6,15.127,13.720,16.255
7,5.129,6.837,17.243
8,16.161,14.108,21.432
9,6.127,4.888,16.686
10,6.852,9.448,16.410
11,17.531,19.375,14.454
12,13.284,17.998,15.885
13,7.148,6.297,17.268
14,16.455,15.176,14.343
15,12.039,15.652,11.836
