,1,2,3
1,9.080,10.748,9.457
2,16.354,17.960,13.853
3,15.314,17.776,15.339
4,9.345,13.229,8.767
5,20.600,21.377,18.927
6,13.211,10.080,17.606
7,15.405,18.056,10.819
8,12.338,11.463,15.951
9,18.990,18.280,12.150
10,6.510,7.290,17.489
11,11.984,8.088,15.662
12,7.424,8.110,17.809
13,13.212,18.641,10.021
14,7.396,8.198,17.176
15,18.858,20.054,20.520
