,1,2,3
1,15.474,20.044,4.051
2,16.448,17.274,1.938
3,15.053,15.712,17.246
4,14.565,15.218,18.000
5,17.665,15.151,19.819
6,16.724,18.896,4.675
7,7.748,8.507,16.636
8,10.436,10.771,9.603
9,3.993,7.017,15.957
10,16.938,13.537,18.196
11,18.536,21.209,20.327
12,7.680,10.235,17.339
13,8.988,7.895,18.639
14,2.717,6.414,15.738
15,17.416,19.405,2.723
